DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
6244,344877.9307,325502.2651,349886.4965,332840.5605,360817.1455,334592.9216,337407.3353,322487.3591,357718.0236,338469.7992,358535.4758,418967.6055,360217.6456,336667.1652,361015.2517,340095.4095,368414.7314,341832.9682,347348.9545,333998.6954,365974.8363,350662.1219,373887.4398,435873.7468,373532.2413,348295.8278,374558.5419,338022.772,362733.7774,337056.4502,334360.5453,310630.6121,331316.9145,309852.9739,324324.3474,379411.1338,324656.3553,305942.0599,326203.8895,301026.958,327515.1555,302838.2971,322274.8643,302500.9197,333704.0609,315346.4212,349166.562,419649.0528,342790.304,329098.8336,352703.8596,350272.5062,358062.0892,363823.9418,366612.9592,374090.2397,386373.5003,374650.3652,406168.0535,540115.8435,408062.8153,393248.2217,433016.145,395057.5927,424250.2323,383422.3967,414247.8232,408883.4419,435375.9449,391004.7888,428737.2458,506658.3201,473728.7244,458802.2855,478483.1869,475922.6355
71,2193106.995,2176761.226,2270899.147,2292770.431,2307868.521,2201026.976,2473097.826,2467224.552,2299699.529,2329570.606,2339499.211,2865680.461,2292510.077,2369396.662,2318900.855,2330418.347,2737792.964,2436141.351,2415037.213,2534539.473,2539243.27,2604099.862,2551686.856,2957429.689,2410878.191,2381450.606,2373741.94,1956687.086,1709177.902,1469916.326,1706002.175,1926579.329,1973827.157,2060337.1,1972027.538,2419041.19,1962660.473,1911373.625,2047012.035,2092998.836,2124660.854,2026362.049,1994907.713,2275716.939,2085484.5,2187691.624,2113515.785,2737409.155,2021347.405,2198706.892,2486830.707,2298488.042,2304404.733,2203979.325,2331064.625,2395864.49,2346883.205,2439537.694,2372120.281,2863693.099,2481368.925,2525920.366,2510555.269,2614641.385,2943117.379,2758670.082,2773297.311,2724378.349,2558360.218,2730436.182,2768799.399,3467269.368,3146794.169,3186290.164,3247221.313,3287226.847
7112,447212.8135,455805.3135,409352.3136,477678.368,470418.4744,350357.7407,502417.444,464676.3815,447403.0208,445668.4386,460267.1337,655096.56,453087.8663,545358.9906,483010.5453,489843.5662,617649.4075,376410.3054,467972.6077,548610.7428,561590.8605,601867.0446,549761.9199,660659.9462,489728.8747,448047.8517,470932.9458,468996.8659,377216.9194,220594.4204,382419.0884,500320.5108,524031.3718,497525.3592,476799.6566,488651.0788,529296.1169,505840.9191,562342.4409,446612.4479,435094.0894,415551.828,394897.6387,542930.1997,457708.8567,516351.0442,522168.9636,605645.2762,421960.7371,455453.6853,585275.1491,507105.8053,555125.5487,466171.8304,490441.9471,484288.5878,493827.9677,569632.6309,501801.7507,533928.7073,576777.2025,576489.7295,517909.9465,552891.3962,709710.4538,527166.01,619326.4723,593630.8683,527122.5399,573828.744,585105.4746,803982.2359,656086.9842,643589.9344,583399.19,604775.3666
7113,107176.6688,110073.8233,156895.792,121994.4143,133796.8591,145468.4327,148318.307,154379.246,129579.3059,133956.4416,120861.7497,209089.4651,134097.0516,130417.1456,121762.8316,135971.218,141313.2575,136332.7146,166984.8547,169186.1402,182299.9652,167517.4253,161844.61,203758.9515,166468.4168,173618.7039,182267.4925,153295.5828,150952.4926,158564.559,181027.1922,182658.5583,189165.3916,194330.286,173167.5524,269560.4395,138636.9206,119633.2241,117328.4206,121350.1037,139111.8829,131155.4761,105731.5456,149622.6914,113974.475,128471.339,130820.4355,113131.0103,102828.0154,109465.2308,121888.8457,119613.9512,144172.24,132987.8322,145940.8486,161169.7874,155706.2625,145405.4612,151156.873,184813.3181,128638.6446,126140.8813,131648.4983,135702.4628,148849.4568,140551.7204,142349.7771,152163.5558,138266.897,150054.7998,144411.08,177289.8213,167232.8168,162801.8624,159816.4257,179220.4928
7121,92942.2742,93190.4984,99354.1012,97614.5908,101861.3176,99823.1112,99421.744,100702.4439,93510.2203,97355.4546,99338.7397,130608.4693,99378.7682,99548.919,104197.2069,104614.6283,116638.7031,102473.1751,111388.2201,113689.3857,102825.0398,111320.534,107769.3964,141519.2135,108996.3999,104184.1023,94986.0981,70931.2028,71777.6052,69090.6811,52153.3525,61710.2429,64367.7711,82022.288,79372.1061,113155.1874,78140.7285,78425.326,88471.6186,92036.5507,96480.5562,76616.3862,90405.629,97191.3259,90054.3277,85701.0242,85656.5199,135482.7359,91041.7866,90985.2556,92383.2596,101120.3664,91317.8039,89709.9208,89902.2225,95688.1999,95339.9212,95469.7459,99962.803,120322.279,97609.2139,101675.1356,101654.6082,108296.2483,108162.21,104662.5188,99035.1692,108888.8269,104813.709,104550.7823,106811.5552,131299.822,115992.5652,116091.1331,125436.0155,127360.6166
7131,251305.365,241440.8308,296338.22,293431.376,282051.0744,307640.8172,378605.2325,367141.7472,314568.0356,298850.8461,294102.6257,377455.6029,287584.8275,294124.5509,302136.5732,298525.7947,299125.4114,298829.6064,299593.6149,336485.6898,310373.186,298520.3332,302740.18,367033.3393,288643.735,288400.499,270948.904,152019.0269,165954.8392,92181.4284,94380.2204,149391.7263,138309.7325,164606.0958,159181.6711,303336.8866,226971.6509,204142.7325,221926.42,223855.7299,326258.6992,277551.1668,273152.1727,316091.9174,289056.689,301692.2597,274388.9473,379855.4073,261445.9108,288932.025,290349.6982,288532.7255,296521.0964,301301.0103,355116.5453,349790.7005,337825.6062,335934.9064,336593.796,477112.4168,363497.5571,356311.59,360227.4135,377330.2249,369289.3597,365416.6023,432517.9023,413640.2005,353282.9862,389300.7646,416451.5807,537514.2863,521082.3764,495940.2208,510218.6344,506047.5405
7132,472684.0049,453678.7476,465657.3707,437340.3226,442549.7759,433615.5238,467198.4276,455998.5442,465949.8529,484298.0889,500237.3643,466940.0345,441625.5582,434395.468,437274.9605,418002.6248,629346.4069,619472.1762,467471.6132,456113.8345,452413.2445,463460.2713,486778.8339,458462.689,442275.7295,459083.7919,419806.9127,311208.3482,226469.9442,220604.3051,287715.9739,303582.5783,322300.1774,369569.8006,361531.2908,392409.0491,294578.8619,305990.4324,352853.2615,347025.2829,349574.5857,354853.8772,340474.0917,333412.4438,323339.7433,333426.5418,285450.8749,521820.4482,334080.8466,412222.8393,494676.2885,391136.3715,346946.1251,346977.4561,357924.3613,357153.1189,367000.8726,381696.2111,389580.3379,399739.6517,362596.9221,372586.0381,390407.1631,408700.5509,586092.1742,594603.1505,464708.9672,413792.3412,419823.6536,445129.4796,455460.7039,472572.6445,423929.167,453763.9337,471382.2825,514081.2054
7139,821785.8689,822572.0127,843301.3494,864711.3595,877191.0191,864121.3505,877136.6704,924326.1889,848689.0935,869441.336,864691.5977,1026490.33,876736.0051,865551.5877,870518.7375,883460.5154,933719.778,902623.3732,901626.3025,910453.6798,929740.9743,961414.2533,942791.9153,1125995.55,914765.0352,908115.6569,934799.5872,800236.0594,716806.101,708880.9321,708306.3472,728915.7124,735652.7125,752283.2704,721975.2607,851928.5482,695036.1944,697340.9913,704089.8735,862118.7211,778141.041,770633.3148,790246.6355,836468.3608,811350.4082,822049.4149,815030.044,981474.2773,809990.1087,841647.8556,902257.4657,890978.8221,870321.9193,866831.2754,891738.7,947774.0953,897182.5743,911398.7382,893024.7204,1147776.726,952249.385,992716.9919,1008707.64,1031720.502,1021013.725,1026270.08,1015359.023,1042262.557,1015050.433,1067571.612,1060559.005,1344610.558,1262470.259,1314103.08,1396968.765,1355741.625
72,10283998.62,10277833.43,10555848.96,10647435.83,11148289.24,10936481.54,11101219.38,11016809.2,10723805.75,10978684.78,10960644.33,12485215.77,11261083.86,10995317.79,11319062.79,11441225.47,12535027.49,11995318.8,12297716.33,12311114.43,11934100.52,11997441.23,12154298.37,13911578.58,12880066.85,12257675.77,11698215.41,9070814.053,8296616.345,7528787.967,7787801.157,8026038.13,8164999.56,9132821.56,9149115.57,10393036.17,9410572.245,9169579.885,10191222.28,10313455.02,10726041.11,11355950.32,11088003.59,10340425.06,10492929.77,10430931.8,10942490.66,12672699.55,11382825.42,11680450.8,12639927.94,12398809.64,13580520.23,12630937.55,13026796.79,12559136.85,12567410.95,12871077.5,12749802.04,15742544.33,13638629.9,13608061.23,14386041.49,14244434.66,16158925.81,14868168.28,14943894.44,15164767.99,14758542.63,14827174.74,14834771.3,18071243.64,15714460.62,16488715.4,16927512.68,16705524.91
7211,4067231.17,3966257.927,4177807.306,4157170.633,4356934.91,4201169.695,4251092.039,4218355,4018305.413,4128358.706,4135401.544,4769971.712,4392341.943,4292631.588,4447431.005,4445697.708,4565393.76,4481277.428,4377215.339,4415054.533,4148810.606,4217197.01,4301671.742,5028207.759,4806601.903,4771829.413,4577222.179,3033401.928,3056678.096,2805855.319,2950888.079,2910290.684,2899890.994,3244435.094,3352064.351,3882353.762,3384716.43,3129693.409,3548997.367,3674492.073,3887020.339,3981660.044,4107258.409,3902191.16,3845482.14,4096123.717,4473247.414,5283991.914,4627373.503,4661358.449,5147565.346,5113010.082,5717962.333,5257584.81,5403991.422,5296602.813,5103530.66,5281801.704,5314039.575,6362232.313,5823253.293,5732168.04,6081292.377,6045815.147,6771965.791,6022407.529,5988247.796,5900925.822,5766025.518,5946160.955,6098445.444,7169265.937,6725730.689,6787413.313,7146219.869,7100419.255
7224,402995.5488,398020.2887,398787.8231,403639.6828,414010.4071,409923.5748,409398.9805,407252.1539,419166.8892,417994.1136,425430.0935,512881.5996,439469.6411,433368.108,435343.1399,442455.1898,456274.256,429175.2333,417652.8971,416510.6747,434954.8203,436232.2354,443361.5598,528353.321,471145.5557,458429.9929,428435.5088,253482.3204,197214.3708,191266.1417,199837.0511,201130.9206,196551.7943,207491.2931,227779.6397,267635.7635,225803.7944,243440.0408,256954.1499,290439.6354,306573.9766,309528.1268,320422.3433,325634.3969,334555.6648,350345.1454,447494.8181,543881.0547,408399.3883,431362.8335,456584.256,465596.1371,534005.1682,528848.9075,507609.3778,542477.9433,510984.1058,535482.837,535840.992,689994.5674,543220.8331,539333.423,525337.845,563066.9328,655402.3122,612093.1481,604403.7934,627802.9365,606522.561,606122.6473,587561.3488,787102.8433,623108.6552,618065.5664,604249.1075,601388.5323
7225,5813771.897,5913555.211,5979253.836,6086625.513,6377343.919,6325388.27,6440728.357,6391202.046,6286333.451,6432331.96,6399812.69,7202362.459,6429272.28,6269318.097,6436288.649,6553072.57,7513359.479,7084866.134,7502848.097,7479549.225,7350335.097,7344011.984,7409265.063,8355017.495,7602319.396,7027416.36,6692557.723,5783929.804,5042723.878,4531666.506,4637076.027,4914616.526,5068556.772,5680895.172,5569271.579,6243046.645,5800052.021,5796446.435,6385270.766,6348523.314,6532446.793,7064762.146,6660322.836,6112599.502,6312891.963,5984462.933,6021748.425,6844826.577,6347052.531,6587729.513,7035778.342,6820203.422,7328552.724,6844503.834,7115195.993,6720056.096,6952896.184,7053792.957,6899921.468,8690317.452,7272155.776,7336559.763,7779411.268,7635552.582,8731557.707,8233667.602,8351242.847,8636039.235,8385994.551,8274891.139,8148764.509,10114874.86,8365621.273,9083236.521,9177043.705,9003717.125
81,4695909.955,5281058.49,4533051.21,6422538.683,5433683.17,5947237.538,4373751.085,5489191.164,4998637.558,5024137.864,5203200.676,6674404.451,4009610.27,6541282.279,4112722.279,6111521.193,6889347.082,7005748.337,7668607.807,7577544.153,8015624.251,10527901.35,11416836.31,13827987.45,4881741.661,5010594.56,5602969.408,6240385.234,6618835.618,6900787.401,7656298.776,8165838.114,8443434.945,9026235.281,9605199.53,11215660.7,4727056.785,4808015.625,5817206.832,5102851.088,5605498.809,4824189.686,5874773.113,5246343.328,4991046.165,6106480.039,4063874.539,6066938.72,4633952.399,4960428.565,4954217.861,4985075.75,5232547.302,5074402.481,5026887.442,5308296.8,5393860.987,5531725.619,5428249.368,6743304.334,5309344.768,5260514.805,5327625.183,5407439.021,5757120.351,5811411.543,5624621.1,5713522.55,5907065.836,5919587.625,6004285.985,7841135.071,6033602.326,6726320.019,7017693.536,6884665.586
811,3183947.975,3792221.101,3073247.412,4926070.86,3870349.041,4573425.326,2884499.976,4100460.056,3643148.229,3643706.039,3724708.659,5053751.963,2611853.201,5244723.819,2788044.89,4754642.095,5532540.968,5804138.435,6345014.434,6256880.711,6698171.4,9188936.601,10057963.93,12292429.43,3458518.913,3660450.995,4428304.201,5188019.594,5581331.238,5961046.459,6669610.355,7173188.982,7442755.788,8013277.075,8610321.93,10099132.63,3688018.915,3730681.038,4655341.739,3913713.492,4367557.291,3624275.674,4657639.044,4025831.859,3703313.07,4938704.823,2841019.345,4741627.481,3419362.439,3730978.779,3644719.638,3705300.452,3998876.101,3802377.549,3750284.867,3804356.723,3792177.373,3896785.914,3700995.475,4649065.959,3768348.964,3739053.631,3796117.612,3785900.225,4083710.365,4141254.53,3935523.769,4019995.611,4184611.835,4191432.589,4307996.544,5695209.361,4338494.352,4729763.542,4863463.355,4913200.935
812,1511961.98,1488837.389,1459803.798,1496467.823,1563334.129,1373812.212,1489251.109,1388731.108,1355489.329,1380431.825,1478492.017,1620652.487,1397757.068,1296558.46,1324677.39,1356879.098,1356806.114,1201609.902,1323593.373,1320663.442,1317452.852,1338964.747,1358872.383,1535558.021,1423222.748,1350143.565,1174665.207,1052365.639,1037504.38,939740.9422,986688.4217,992649.1318,1000679.158,1012958.206,994877.5996,1116528.074,1039037.87,1077334.586,1161865.093,1189137.597,1237941.518,1199914.013,1217134.069,1220511.469,1287733.094,1167775.216,1222855.194,1325311.239,1214589.96,1229449.786,1309498.223,1279775.298,1233671.202,1272024.932,1276602.575,1503940.077,1601683.614,1634939.706,1727253.892,2094238.375,1540995.803,1521461.174,1531507.571,1621538.796,1673409.986,1670157.013,1689097.331,1693526.939,1722454.001,1728155.037,1696289.442,2145925.71,1695107.974,1996556.476,2154230.18,1971464.651
