DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
6213,1110810.58870,1114906.41470,1183558.99350,1147398.76010,1268935.41430,1200906.92720,1205743.90110,1278210.25480,1161553.75610,1152637.90520,1085680.29350,1050296.00360,1074783.81140,1009195.19110,1086787.86660,1057350.17540,1124116.25220,1053782.85670,1096621.57070,1038183.15000,1030894.88960,1059728.62290,1095825.38620,1134528.46310,935439.43940,915192.83120,892071.10790,598574.66790,588178.85720,683047.64130,731763.95810,718151.26590,814493.95740,927278.43630,936721.45220,946704.95930,892397.49030,892484.53260,972052.66040,955287.64460,1143051.23180,1018353.16620,967071.83330,1016617.60040,1006924.09600,1098646.03190,1239025.30870,981552.11740,977286.24040,987873.30930,1083589.05350,999254.59850,1073850.96020,1053993.88620,1102232.72480,1052528.10360,1071941.52020,1174262.23420,1166643.05380,1053058.31070,1092754.88770,1101341.88450,1192475.90660,1039777.59150,983739.43020,1140972.03010,1076825.46230,1195356.59960,1183098.51340,1166943.24360,1168164.79880,1125545.15800,1181991.64880,1244104.28090,1156926.99550,1218608.95250
6214,684008.70000,631476.98000,605541.43000,591764.52000,632501.96000,607590.97000,630476.83000,738320.81000,648054.31000,648724.27000,757146.39000,535435.25000,712581.88000,665883.22000,643014.08000,717551.26000,690455.81000,606555.09000,758155.52000,607097.93000,741452.21000,688154.86000,597774.08000,751597.85000,614118.01000,595678.90000,526934.92000,292389.22000,337140.51000,390307.01000,440639.28000,513631.62000,534796.65000,540305.44000,557358.15000,537905.66000,488433.53000,495720.47000,472196.10000,474153.91000,566051.84000,559455.49000,597897.80000,580451.41000,585594.71000,574866.85000,627745.53000,658700.71000,533030.84000,443698.15400,564715.36000,596878.64000,666120.87000,685908.98000,689949.43000,711101.51000,621191.31000,656685.15000,702967.19000,703592.77000,631109.12000,632920.36000,685480.20000,589889.58800,662146.78960,648843.21850,634931.73580,669438.93400,657081.62000,711054.31200,725713.56580,788281.73320,703673.52840,694793.09200,673708.86500,670753.23100
6215,4262255.40920,4094251.39450,4337386.61490,4352452.82750,4675215.94290,4645432.33140,4705688.89480,4815360.01650,4654592.49960,4761573.66090,4716320.29530,4324609.44930,4612875.50260,4860087.32070,5281935.38510,4534905.58630,4861387.13530,4750458.86020,4737440.45910,4699757.81240,4630348.10260,4868816.68450,4753831.41890,4425585.57730,4860348.80630,4869055.80550,4854635.92520,4109886.82250,4870653.11660,5975350.33770,6365567.44580,6126016.62210,6315902.91630,6469606.61370,6035744.84770,6239768.78740,6724300.68280,5877861.81810,6058267.16850,5755889.28230,5657778.42280,5815855.42010,6252855.71600,6355571.94950,6606409.96730,4564398.63660,4006171.86740,3918997.66940,4423180.71160,3770256.48740,4225090.60770,3542224.53620,3824323.14620,4056295.24860,4254484.02360,4000924.66720,3781166.19200,3882125.65770,3827919.77870,3788623.63730,3918233.74840,3822447.56960,4302160.95070,3781064.17680,4338549.37020,3917698.06250,4066844.60290,3903462.04980,3597758.62240,4274098.05940,4178952.12030,3766395.82530,4152907.11670,4470564.55880,4504640.52360,4415100.08420
6221,6453932.29710,6305113.93930,6763847.32930,6458590.72410,6700513.69470,6593910.88060,6688456.96480,6877508.09390,6618088.66140,7055354.93910,7301991.66490,7114859.02240,7149219.73220,7092251.19910,7385635.18160,7137919.43160,7340044.77580,7178920.43020,7324985.72310,7420375.25500,7255671.27500,7706547.28900,7609017.16690,7988724.90670,8360967.02510,8153201.72420,7777476.41630,5305155.39280,5899685.25490,6939406.12100,8383408.88770,8024672.73330,8731717.28290,9232558.99570,9622305.96510,10343784.20440,9374491.82000,9295963.83890,10008796.51180,9129701.43490,9273665.50300,9577177.82530,10344275.21670,10958543.16990,10021880.41540,9840265.31960,9287000.35960,9180638.09970,9134629.62130,9079351.08860,9963302.74020,9403467.73100,9875481.33950,9327045.29650,9397857.14020,9723797.78760,9175417.49850,9529298.62060,9739359.43360,10109329.85760,10041893.23410,9812347.60480,11497935.41770,9668240.64270,10886189.03150,11197590.31190,11211731.82990,11145249.70590,10572778.82290,11874077.90130,10783748.13610,11575024.02880,11341334.58230,11332068.95690,12439726.11950,12245216.51680
6223,1059497.22820,989111.09560,1124402.41720,1019491.79340,1046399.41500,1055056.71410,1140385.95100,1177448.07180,1077882.02230,1169816.29020,1123775.68460,1168760.62620,1155616.68870,1075183.79700,1153027.45720,1143222.96450,1151635.87730,1126542.09790,1219696.89390,1185063.32300,1153025.64540,1196696.62480,1132479.04540,1168901.29080,1292981.07040,1178707.96720,1145090.58960,858944.70900,980458.82440,1085281.58570,1383100.29350,1429747.51440,1431740.88010,1457714.41390,1464482.53620,1576839.58230,1661817.74540,1557160.52680,1513350.52220,1490418.04990,1450746.89930,1507551.58750,1672554.78810,1807902.66610,1733044.29260,1622517.81750,1540216.78720,1538540.42920,1663001.69120,1548113.19580,1687383.57660,1608183.04700,1646874.57890,1656239.60320,1671707.81110,1739202.02040,1695662.08840,1708490.12270,1790035.77680,1831640.24770,1881411.95240,1660030.13570,1889969.27200,1865310.62920,1867113.59640,1863626.78050,1834256.78060,1937993.74660,1910959.43190,1769034.30160,1979139.95750,2004583.34270,2006927.05560,1910207.64750,2021458.32330,1943845.30880
6244,665602.41820,676809.10760,688627.35440,669225.92760,681332.66810,661652.88950,622651.89610,645826.05900,709567.53430,660240.75590,656409.03130,669782.29570,710554.04370,690407.87190,704366.97840,668931.79570,703735.43750,649978.70650,619187.54620,642237.78010,728117.34340,655181.43680,667085.18850,707835.67810,717053.30160,694495.40090,661172.01940,539794.85370,568671.85000,557815.96790,528621.66170,547023.60190,589782.88900,543597.98120,541729.84680,584161.09560,574335.38910,579390.49710,585386.49660,561014.35340,582523.21660,552408.60520,532622.66710,557684.82770,636927.55600,597198.82260,647277.66440,661015.32040,654238.42140,637703.62180,674408.47580,681511.25520,697679.80860,734345.25660,725309.24760,738717.08750,781541.96120,745998.38530,775991.65250,768310.65080,739883.92500,771933.75250,783638.28530,799834.41800,876614.76560,814986.77790,830113.88890,837028.09430,825850.11930,813432.94190,819570.47650,826552.54940,821557.50690,867625.72260,874710.24890,908440.45080
71,14156561.35790,12744275.11810,13350415.71710,12590527.50130,12694270.06570,13578148.31500,14092240.17600,13462376.14630,12678574.18050,13083791.98060,13157703.34080,13601713.69210,13495850.09040,11846961.42080,12173144.50510,12476466.82930,12271697.88190,12293375.85620,12724648.63550,12677108.62240,11982926.10200,12140139.13870,12419408.74120,12985793.06190,12777519.12790,11810982.74830,9566374.62900,3795987.43840,3171638.01000,3213365.56290,4413569.28060,5780702.68180,5849617.23800,6728036.18170,6651883.11990,7180615.01560,6528137.74000,6343446.61190,7086894.98040,7413279.27940,7767996.55390,7747417.75570,8654958.73000,8523506.52470,8578184.58560,9598233.10000,9745429.85590,10218075.51910,9623435.32150,9326808.44090,10404075.35510,9261927.95340,9231424.13300,9278639.87420,11479066.80190,10150786.54400,10033899.82310,10902737.57320,10491499.94760,11849511.99630,12531396.87240,10686318.81100,11348713.89880,11432624.08570,11205521.39340,11563853.80650,12350940.32890,11317858.35530,11493121.12240,11791968.66960,11799142.30940,13602612.67170,13963332.03990,13062686.78250,12848452.05800,13021931.65160
7112,1074120.01950,1064376.67750,998989.17500,975742.92150,1295690.27000,943395.30750,1289485.48450,1331466.20350,1070057.11800,1187738.24700,1290517.36300,1221167.43250,1862414.96950,1097491.23300,1127454.19350,1189257.99150,1296027.44700,1152814.04400,1146827.88150,1357704.46650,1174552.76750,1156938.74300,1317905.74300,1034078.91300,1185728.03150,1122142.11150,975255.10100,463900.16000,240256.16000,242611.99000,669657.06050,1003683.48750,862733.29400,888631.01800,798806.07150,865840.33050,771674.15350,646186.49300,718149.94750,851461.04600,670577.76400,662033.56250,896455.32550,955914.96750,920776.76750,1117373.21850,1073621.37400,941212.73900,1169309.20000,1088725.22000,985259.20000,1160159.43000,1003232.03000,825648.60000,1428102.92000,1251641.80000,1235952.46000,1481082.82000,1114626.13000,1260643.70000,1526961.25000,967980.71000,928870.35000,1038828.90000,1176186.70000,1051659.68000,1468641.45000,1213385.36000,1196620.27000,1250989.98000,1072588.49000,1557565.09000,1617620.75000,1253770.28000,1079859.89000,1241551.04000
7113,449839.83800,447036.20000,700816.75800,561151.91200,466784.47800,735423.58400,488573.48200,466917.42400,504279.94800,536498.39600,526609.00000,616856.10000,517786.13000,453709.39400,589291.50800,532829.95600,507020.90000,465530.24200,442596.92000,442502.40000,534620.46000,499202.09000,648192.19000,637210.33000,473485.34000,475524.90000,503610.64000,344431.61000,262339.72000,264813.00000,275315.90000,239665.65000,262329.55000,328212.64000,345658.53000,412564.90000,390290.36000,338250.51000,367096.77000,375162.28000,405892.56000,390395.19000,389949.54000,386647.24000,396274.60000,524255.92000,463572.72000,540762.68000,440836.42000,548988.65000,750746.72000,633529.48000,968590.86000,676690.14000,775725.37000,631053.99000,739099.93000,915148.82000,942630.29000,1120233.01000,576791.37000,714384.23000,839295.35000,716287.25000,969293.07000,851726.03360,773346.99910,665294.72240,910234.48960,973999.56740,988704.54000,1425857.09000,733321.18000,768644.66000,1101898.81000,997095.58000
7121,272984.53760,264601.15940,338734.73540,416991.27220,296049.80020,367862.31920,458935.65880,371238.17080,205804.93580,227230.10700,250386.19680,342656.07280,267780.32040,246124.47260,299145.87000,381372.22920,297086.66060,317257.94300,456191.15660,374396.53380,205133.07060,226433.10680,256710.77660,352998.72940,312670.58020,271274.07660,182221.51420,27616.43220,18549.29160,30290.60600,45777.23500,80621.23400,84958.63700,102694.18000,119197.55200,149451.51400,112678.15500,97974.21500,183012.89300,222376.67100,209124.81700,249132.49500,333772.80300,289875.49100,184064.30600,227351.84300,233153.40600,308710.73600,241441.38800,220804.86250,306481.27050,388887.20600,298552.28350,308728.27030,377152.50620,375361.98700,242789.50700,252532.14880,284825.71640,361049.79840,315794.69280,256957.28740,320908.13700,422504.30680,280864.15940,297662.09660,373590.42130,363190.77020,232521.07400,251190.63140,263272.17320,328327.93340,282764.19670,265024.40490,392546.56270,380602.61290
7131,1008755.66110,953643.98740,1209559.50680,1148022.10070,1141275.36020,1284969.57420,1768888.51400,1533514.32700,1491500.03980,1472095.76680,1468651.10280,1384271.94400,1196420.93100,908106.00430,1010812.38070,1177762.89220,1061676.30320,1134140.10150,1181110.11670,1353015.02680,987925.71960,957311.89110,1034864.36250,1169810.37410,1028224.36270,979576.21400,791014.59400,187585.31400,156767.81430,145742.84900,156230.53220,1116918.50040,513307.36000,543668.06030,543911.37850,770048.24930,690065.19280,636746.13970,716819.85930,754608.83600,995602.75480,1007466.48860,1043406.80440,1239233.76760,1314422.52620,1472305.15960,1238683.76710,1300410.34960,1351980.31530,1117756.92100,1350895.48450,1395421.99730,1340236.08970,1364130.52960,2130990.91180,1785135.41860,1668131.70970,1746893.18300,1770531.77020,2010258.97430,1931275.32750,1694629.43840,1774431.45120,1905762.56320,1828291.38840,1631015.34990,1948455.12820,1932263.21500,1496585.32340,1545280.26400,1531879.30160,1934348.41610,1586010.94050,1612693.54530,1784910.39720,2050619.09530
7132,4044070.47680,3506514.71180,3913829.67180,3474359.68790,3218651.96560,3851384.75230,3535982.70920,3426885.71540,3585122.52900,3508210.05000,3507890.83160,3885612.98170,2931656.93300,2815864.27810,2985659.54540,2888545.00950,2936409.29470,2872819.20880,2901594.19600,2932567.86760,2659673.68370,2744135.88440,2778549.23030,2903968.22810,2704359.67210,2536737.11620,1705127.56850,438996.06200,468481.35450,441273.98320,712414.89050,902079.02160,1113071.16160,1473761.66610,1458283.43570,1463320.47420,998179.26740,978223.69290,1433094.11580,1591051.94090,1800796.95520,1741487.75200,1705005.36390,1647100.86860,1738519.17680,1787513.02180,1843100.43100,1925377.58580,2017631.80310,3109455.29340,3848556.75740,2593364.65710,2669847.60680,2959060.81550,2933036.19540,3027861.85870,3039268.05740,3158105.87290,3247457.50320,3553713.86820,3195767.72640,3234311.25450,3459457.15460,3463204.19310,3945730.60680,3950639.46450,3772365.97620,3802770.47220,3852745.53270,4130574.71080,4101825.40790,4637181.09690,4353425.12960,4607836.29920,3962742.42200,3772093.48530
7139,7306790.82490,6508102.38200,6188485.87010,6014259.60700,6275818.19170,6395112.77780,6550374.32750,6332354.30560,5821809.60990,6152019.41380,6113648.84660,6151149.16110,6719790.80650,6325666.03880,6160781.00750,6306698.75090,6173477.27640,6350814.31690,6596328.36470,6216922.32770,6421020.40060,6556117.42340,6383186.43880,6887726.48730,7073051.14140,6425728.33000,5409145.21130,2333457.86020,2025243.66960,2088633.13470,2554173.66240,2437734.78830,3013217.23540,3391068.61730,3386026.15220,3519389.54760,3565250.61130,3646065.56130,3668721.39480,3618618.50550,3686001.70290,3696902.26760,4286368.89320,4004734.19000,4024127.20910,4469433.93710,4893298.15780,5201601.42870,4402236.19510,3241077.49400,3162135.92270,3090565.18300,2950965.26300,3144381.51880,3834058.89850,3079731.48970,3108658.15900,3348974.72850,3131428.53780,3543612.64540,4984806.50570,3818055.89070,4025751.45600,3886036.87260,3005155.46880,3781151.18190,4014540.35410,3340953.81550,3804414.43270,3639933.51600,3840872.39670,3719333.04530,5390189.84310,4554717.59310,4526493.97610,4579969.83810
72,57344321.17340,55441032.98730,60579997.40160,57943348.49530,57648364.59660,57010072.99010,61164326.92060,57425703.52190,52661241.79850,55575910.90220,58453451.98580,66504754.25470,59907333.23120,58620990.16920,63019750.41890,61758417.27460,61626349.22990,61162394.58750,64493970.40230,60857438.27320,55339326.18650,59044205.62430,63101822.27800,71964316.59760,63210499.03930,60384912.29010,48941289.08400,24177953.00160,23439571.48970,24062125.25150,30235809.04700,31336392.45840,33992242.04470,37324361.41310,42483505.52700,45256335.56030,40579771.63300,39549086.30960,48139863.50990,49707593.50800,52308747.11750,55102934.59660,59341106.56860,54676477.88570,50948625.14490,56375062.23110,59792934.19970,67448118.20460,60403982.39830,61976607.46240,75122982.32460,71724568.97360,70967184.14640,69321389.48950,77652435.47120,70191873.20530,65923514.06080,74412697.13720,75024121.49480,85334535.15640,71500888.13320,71525707.22740,78188312.82380,77375578.80860,78992275.69270,77598301.10260,82942254.06460,74593025.66440,71499664.78910,74555940.78220,78723534.23150,91574548.45530,72828902.10930,76812704.15090,84888897.12400,79725214.98930
7211,20766065.83310,20650675.00670,23416662.81680,20901475.17430,19064381.10290,19318240.56880,21637571.83840,18768233.47840,15716813.40780,17841466.73590,19817927.39180,23095150.82280,20734886.97810,20854063.34400,23216136.86990,21799253.24090,20051632.15790,19371464.56310,21661974.10870,18891363.34430,15356958.25390,18000299.72360,20144818.93890,23679003.93220,20972363.44610,21806875.08600,16024362.72500,3028873.74170,2224739.17850,3197260.09530,6667693.88910,7726537.22440,8141471.78400,10392940.51850,11153238.55190,13187446.07420,10256079.29270,9081345.59580,13570324.89580,14228847.38200,15613798.54220,17642625.15610,19996387.21780,16449514.37780,13600231.44200,17063549.47610,20850355.23560,24192061.51090,18646341.80770,19245464.15670,26441546.19820,23745936.76940,23419832.03970,23442402.68090,27799487.83470,23331462.42400,20629173.28090,25576786.22570,26673092.28760,29365304.06630,23957862.40250,23884734.38760,27500642.65020,26383825.86210,24954097.78780,27832037.61750,27614661.65610,22733279.59170,19675559.88100,22859493.84720,24874883.31540,28185432.80590,25561258.45060,27452042.17880,31015334.87510,27686574.92210
7224,2824166.64530,2784066.86130,2955097.90960,2864989.37890,2908025.45740,2925966.20770,2986857.72500,2961363.15550,2700988.64580,2822383.26560,2786138.86100,3122102.42780,2890803.90710,2794471.70200,3107142.57580,2877086.08370,3075449.09480,2870039.12260,2886156.24260,2900154.15200,2830617.87100,2909180.70110,2950356.77880,3226525.61070,2844777.27300,2858109.46990,2223133.23920,403284.17300,403848.28960,452950.46450,625179.77940,686412.54620,817664.60770,1013330.25290,1090405.70290,1080605.09760,1016322.67570,1118295.85600,1411739.47450,1556347.59460,1736060.04650,1726509.46410,1871955.43080,1888022.71360,1888130.27860,2071713.90740,2581000.33150,2700802.65220,2547953.11730,2803224.44120,3085260.21910,3179214.65260,3035481.66630,3258632.75570,3252614.42570,3196672.36720,3066372.82580,3485310.52650,3533671.15210,3763404.72960,3241603.63030,3353239.88590,3272708.43130,3308016.06920,3064702.27960,3124721.15020,3414345.33230,3192802.47820,3095033.60650,3238907.07930,3298023.78990,3512098.29280,2972849.62330,2746538.94340,3103454.53680,2879136.47680
7225,33754088.69500,32006291.11930,34208236.67520,34176883.94210,35675958.03630,34765866.21360,36539897.35720,35696106.88800,34243439.74490,34912060.90070,35849385.73300,40287501.00410,36281642.34600,34972455.12320,36696470.97320,37082077.95000,38499267.97720,38920890.90180,39945840.05100,39065920.77690,37151750.06160,38134725.19960,40006646.56030,45058787.05470,39393358.32020,35719927.73420,30693793.11980,20745795.08690,20810984.02160,20411914.69170,22942935.37850,22923442.68780,25033105.65300,25918090.64170,30239861.27220,30988284.38850,29307369.66460,29349444.85780,33157799.13960,33922398.53140,34958888.52880,35733799.97640,37472763.92000,36338940.79430,35460263.42430,37239798.84760,36361578.63260,40555254.04150,39209687.47330,39927918.86450,45596175.90730,44799417.55160,44511870.44040,42620354.05290,46600333.21080,43663738.41410,42227967.95410,45350600.38500,44817358.05510,52205826.36050,44301422.10040,44287732.95390,47414961.74230,47683736.87730,50973475.62530,46641542.33490,51913247.07620,48666943.59450,48729071.30160,48457539.85570,50550627.12620,59877017.35660,44294794.03540,46614123.02870,50770107.71210,49159503.59040
81,30956013.56640,32187661.06040,30237005.87990,34622731.17510,34138449.28430,29528827.49680,29572471.40480,32514734.21010,27671815.00360,31751923.01730,28496855.10540,37522214.84010,29097634.26860,31720535.37620,26564623.33640,29241856.46620,36141935.88230,35018741.77020,39057648.32680,37825997.69190,36102188.92990,43979896.91860,42473288.17100,57473141.61100,28190999.04110,27839912.67620,31608659.02030,26477878.76160,29570505.77660,29896740.93690,31624295.85540,33080160.71090,34105959.88460,36709916.87670,39414350.17190,46868673.00710,22119446.23730,27758515.85750,29961035.11000,23097023.23940,24364422.94630,30990034.38260,29601987.69960,28135506.80170,23585982.15770,32662305.77520,32615606.92060,28543999.09420,26148936.08290,23065242.25080,23464739.45980,22742988.47030,24239633.57710,27746983.77360,25291473.17270,25652603.37910,28088313.14750,28826139.53730,28478784.37530,31787725.94850,27367655.43750,28886398.06040,28606690.71600,25486592.24660,28096577.88130,28079132.86550,28620984.59220,29054685.29680,31179158.43600,30603934.20680,32484593.52570,34940407.44090,29757220.68480,31377955.87190,31924123.63640,29839323.45000
811,18464142.76840,19747446.57540,18201729.40790,22955430.44710,21855059.03730,18518862.50680,17035841.42780,20830614.83110,16244561.65060,19529515.83230,16068306.04140,24751155.80210,17318406.49560,21009282.89720,15635569.64440,18295003.90420,24813944.21830,23917116.69920,26196756.33980,25301418.12690,24306653.49290,31894497.68060,30462779.49900,43993258.06400,15990759.04110,17034310.15520,22855869.07530,21249482.37560,24313680.09360,24001821.79390,24677802.47840,25805512.92990,26445189.40260,28882955.68670,31879209.24490,38936807.37910,15572141.13080,20673641.04110,21614609.06970,14440088.29520,15821495.79550,22418728.63460,20782299.91800,19577416.89320,15249382.98530,24594955.00330,21999326.35660,17006720.02410,16577388.07390,17347843.73080,17806331.18450,16860018.51370,18302907.82010,21509545.28810,19278309.82800,18999772.26360,21357715.66990,21474653.96220,20230055.65220,22994302.25420,19538266.94730,21966403.51580,21145123.31180,17908024.48940,20550880.61890,20460956.57270,21192812.74180,21386887.89730,23331459.94670,22776768.70760,23899294.56350,25376062.26380,21649883.36250,22595143.83930,23465060.86480,21254031.15450
812,12491870.79800,12440214.48500,12035276.47200,11667300.72800,12283390.24700,11009964.99000,12536629.97700,11684119.37900,11427253.35300,12222407.18500,12428549.06400,12771059.03800,11779227.77300,10711252.47900,10929053.69200,10946852.56200,11327991.66400,11101625.07100,12860891.98700,12524579.56500,11795535.43700,12085399.23800,12010508.67200,13479883.54700,12200240.00000,10805602.52100,8752789.94500,5228396.38600,5256825.68300,5894919.14300,6946493.37700,7274647.78100,7660770.48200,7826961.19000,7535140.92700,7931865.62800,6547305.10650,7084874.81640,8346426.04030,8656934.94420,8542927.15080,8571305.74800,8819687.78160,8558089.90850,8336599.17240,8067350.77190,10616280.56400,11537279.07010,9571548.00900,5717398.52000,5658408.27530,5882969.95660,5936725.75700,6237438.48550,6013163.34470,6652831.11550,6730597.47760,7351485.57510,8248728.72310,8793423.69430,7829388.49020,6919994.54460,7461567.40420,7578567.75720,7545697.26240,7618176.29280,7428171.85040,7667797.39950,7847698.48930,7827165.49920,8585298.96220,9564345.17710,8107337.32230,8782812.03260,8459062.77160,8585292.29550
