DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
54,804378.00000,801599.00000,799798.00000,800138.00000,809287.00000,800107.00000,803304.00000,803896.00000,803447.00000,795444.00000,798453.00000,809668.00000,839687.00000,832790.00000,836343.00000,838949.00000,847523.00000,840531.00000,789682.00000,792356.00000,794341.00000,792328.00000,795427.00000,795072.00000,778404.00000,752873.00000,758629.00000,730513.00000,727444.00000,727937.00000,716328.00000,714828.00000,715866.00000,719061.00000,727536.00000,724028.00000,712715.00000,711600.00000,722322.00000,723432.00000,723217.00000,724893.00000,722941.00000,736652.00000,722234.00000,712904.00000,725879.00000,725507.00000,624239.00000,643910.00000,651553.00000,632610.00000,633728.00000,631743.00000,635594.00000,647532.00000,633340.00000,660263.00000,634507.00000,636083.00000,615458.00000,619765.00000,629560.00000,626624.00000,653791.00000,656758.00000,649328.00000,666091.00000,662401.00000,682411.00000,640448.00000,642038.00000,645852.00000,683121.00000,678078.00000,672538.00000
5411,120037.00000,120320.00000,120232.00000,120904.00000,122086.00000,122133.00000,121682.00000,121672.00000,121228.00000,121571.00000,122263.00000,122349.00000,122503.00000,122584.00000,121315.00000,119681.00000,120483.00000,120248.00000,120784.00000,120952.00000,122668.00000,118724.00000,121155.00000,121144.00000,119975.00000,119922.00000,118978.00000,116814.00000,116590.00000,116656.00000,116676.00000,116514.00000,115294.00000,115285.00000,114840.00000,117478.00000,117713.00000,117923.00000,118304.00000,118472.00000,119191.00000,119288.00000,119265.00000,120241.00000,119335.00000,118807.00000,120076.00000,121757.00000,119167.00000,126395.00000,128077.00000,120316.00000,122113.00000,118588.00000,118316.00000,114868.00000,114130.00000,136934.00000,113200.00000,112554.00000,109402.00000,110374.00000,110090.00000,110991.00000,113022.00000,115347.00000,113354.00000,113440.00000,111759.00000,132387.00000,111135.00000,110081.00000,114483.00000,113697.00000,118267.00000,118229.00000
5412,97374.00000,97763.00000,96075.00000,97162.00000,97699.00000,97741.00000,97224.00000,97053.00000,96856.00000,96994.00000,96076.00000,95546.00000,96398.00000,96161.00000,95264.00000,96062.00000,96177.00000,95350.00000,95933.00000,95705.00000,96461.00000,96349.00000,96231.00000,96186.00000,96293.00000,96240.00000,95838.00000,95533.00000,95808.00000,95883.00000,95495.00000,95343.00000,95098.00000,95171.00000,95171.00000,95124.00000,94677.00000,94640.00000,94724.00000,94672.00000,94565.00000,94404.00000,91859.00000,91397.00000,91025.00000,90895.00000,90466.00000,90364.00000,96728.00000,99902.00000,100579.00000,97407.00000,96108.00000,94993.00000,95715.00000,95699.00000,95628.00000,93676.00000,93244.00000,93227.00000,93375.00000,95232.00000,94982.00000,92900.00000,107352.00000,107259.00000,95554.00000,95884.00000,97023.00000,95920.00000,95732.00000,97980.00000,101926.00000,107898.00000,97806.00000,99659.00000
5413,84507.00000,85487.00000,85413.00000,85326.00000,85343.00000,85575.00000,85675.00000,85920.00000,85900.00000,86199.00000,86019.00000,86046.00000,84064.00000,85482.00000,86166.00000,86397.00000,86027.00000,86043.00000,86822.00000,84028.00000,86509.00000,86743.00000,86183.00000,86074.00000,84648.00000,80645.00000,79609.00000,77504.00000,83731.00000,83278.00000,82549.00000,83487.00000,81769.00000,82537.00000,83140.00000,83835.00000,83104.00000,83097.00000,83386.00000,84037.00000,84543.00000,85719.00000,87835.00000,87993.00000,88591.00000,91618.00000,92756.00000,90156.00000,79709.00000,81136.00000,80714.00000,78265.00000,76690.00000,78021.00000,81926.00000,77252.00000,78101.00000,78045.00000,77185.00000,74630.00000,74863.00000,73085.00000,73556.00000,72471.00000,71911.00000,74496.00000,78776.00000,74695.00000,74251.00000,74837.00000,74251.00000,74275.00000,83670.00000,92168.00000,91492.00000,89540.00000
5415,89479.00000,88579.00000,89368.00000,91543.00000,91930.00000,91942.00000,92451.00000,92652.00000,92418.00000,92633.00000,89755.00000,89965.00000,90127.00000,89503.00000,90655.00000,93739.00000,92062.00000,94710.00000,93690.00000,94214.00000,93706.00000,95117.00000,92968.00000,93619.00000,88952.00000,88798.00000,87310.00000,86893.00000,84897.00000,87803.00000,86694.00000,86096.00000,87805.00000,86143.00000,87481.00000,87375.00000,87872.00000,87570.00000,88109.00000,88838.00000,89260.00000,89935.00000,89208.00000,93177.00000,89573.00000,89124.00000,91471.00000,92068.00000,92226.00000,93266.00000,91555.00000,91206.00000,91193.00000,95329.00000,91867.00000,95477.00000,92947.00000,94547.00000,91553.00000,95014.00000,89144.00000,89461.00000,89721.00000,84780.00000,89272.00000,90991.00000,87638.00000,90949.00000,102300.00000,101705.00000,97063.00000,97184.00000,90320.00000,116175.00000,113059.00000,109001.00000
5416,238932.00000,237373.00000,229188.00000,229912.00000,237232.00000,227061.00000,232488.00000,231582.00000,232686.00000,221716.00000,221928.00000,233107.00000,273621.00000,268956.00000,273704.00000,273430.00000,281094.00000,271253.00000,223765.00000,227759.00000,227880.00000,226511.00000,230022.00000,229291.00000,228648.00000,208999.00000,216493.00000,195759.00000,190793.00000,189681.00000,183734.00000,182147.00000,186695.00000,181430.00000,185717.00000,180237.00000,179008.00000,177639.00000,187592.00000,185281.00000,182362.00000,182744.00000,177370.00000,184606.00000,182210.00000,167757.00000,176169.00000,176431.00000,106085.00000,107827.00000,112245.00000,105690.00000,109366.00000,108523.00000,107050.00000,121946.00000,114153.00000,112280.00000,112721.00000,113055.00000,108771.00000,109942.00000,117671.00000,124945.00000,127744.00000,124611.00000,131235.00000,135225.00000,130619.00000,121924.00000,118666.00000,116151.00000,106589.00000,103061.00000,98701.00000,100016.00000
5418,109859.00000,107865.00000,115257.00000,110383.00000,110562.00000,110381.00000,108425.00000,110638.00000,110028.00000,112059.00000,118335.00000,118548.00000,108995.00000,106131.00000,105273.00000,105723.00000,107727.00000,109029.00000,104788.00000,105800.00000,103285.00000,105201.00000,105038.00000,104978.00000,96340.00000,94715.00000,97036.00000,94714.00000,92509.00000,91530.00000,88284.00000,88592.00000,87001.00000,95876.00000,98567.00000,97584.00000,88558.00000,88810.00000,88194.00000,90230.00000,91440.00000,91035.00000,95512.00000,97244.00000,89507.00000,92365.00000,91751.00000,91454.00000,69824.00000,74221.00000,77799.00000,77569.00000,76269.00000,73563.00000,80233.00000,80419.00000,78229.00000,86017.00000,85673.00000,86031.00000,80916.00000,83416.00000,84620.00000,81936.00000,84084.00000,84810.00000,82032.00000,94079.00000,86190.00000,96581.00000,85219.00000,86766.00000,87253.00000,86250.00000,93500.00000,91886.00000
5419,64190.00000,64212.00000,64265.00000,64908.00000,64435.00000,65274.00000,65359.00000,64379.00000,64331.00000,64272.00000,64077.00000,64107.00000,63979.00000,63973.00000,63966.00000,63917.00000,63953.00000,63898.00000,63900.00000,63898.00000,63832.00000,63683.00000,63830.00000,63780.00000,63548.00000,63554.00000,63365.00000,63296.00000,63116.00000,63106.00000,62896.00000,62649.00000,62204.00000,62619.00000,62620.00000,62395.00000,61783.00000,61921.00000,62013.00000,61902.00000,61856.00000,61768.00000,61892.00000,61994.00000,61993.00000,62338.00000,63190.00000,63277.00000,60500.00000,61163.00000,60584.00000,62157.00000,61989.00000,62726.00000,60487.00000,61871.00000,60152.00000,58764.00000,60931.00000,61572.00000,58987.00000,58255.00000,58920.00000,58601.00000,60406.00000,59244.00000,60739.00000,61819.00000,60259.00000,59057.00000,58382.00000,59601.00000,61611.00000,63872.00000,65253.00000,64207.00000
56,4460874.00000,4432859.00000,4427021.00000,4421339.00000,4427624.00000,4511853.00000,4495819.00000,4571902.00000,4453323.00000,4469530.00000,4485854.00000,4513828.00000,4642831.00000,4504759.00000,4468165.00000,4474021.00000,4491545.00000,4500003.00000,4512548.00000,4541113.00000,4588474.00000,4955785.00000,5001595.00000,4987003.00000,4848200.00000,4778997.00000,4809653.00000,4747037.00000,4689219.00000,4611047.00000,4562767.00000,4339485.00000,4593426.00000,4652236.00000,4642202.00000,4634733.00000,4596977.00000,4542895.00000,4535203.00000,4457586.00000,4386095.00000,4351757.00000,2927523.00000,2123275.00000,1742279.00000,1637691.00000,1555105.00000,1529470.00000,1240393.00000,1302258.00000,1307891.00000,1230271.00000,1246280.00000,1191562.00000,1163275.00000,1171043.00000,1215654.00000,1193568.00000,1190290.00000,1192530.00000,1093623.00000,1097443.00000,1117620.00000,1061341.00000,1068796.00000,1096701.00000,1083819.00000,1119449.00000,1150289.00000,1156799.00000,1137221.00000,1160561.00000,1042027.00000,1051994.00000,1085546.00000,1066456.00000
5611,491919.00000,491189.00000,488528.00000,488725.00000,491492.00000,488324.00000,487907.00000,486000.00000,487669.00000,491379.00000,491896.00000,488527.00000,488928.00000,488350.00000,489397.00000,493325.00000,492167.00000,497414.00000,497514.00000,493359.00000,489397.00000,492865.00000,492397.00000,525302.00000,531256.00000,529350.00000,516059.00000,510587.00000,508533.00000,507697.00000,510754.00000,530300.00000,525831.00000,525108.00000,497293.00000,497403.00000,484982.00000,482198.00000,488668.00000,482161.00000,477759.00000,476532.00000,393945.00000,300967.00000,235420.00000,243168.00000,219989.00000,228186.00000,128470.00000,165368.00000,162353.00000,116291.00000,156475.00000,125652.00000,103652.00000,108454.00000,146007.00000,111090.00000,108024.00000,113706.00000,80595.00000,83149.00000,81076.00000,84618.00000,134332.00000,134142.00000,84504.00000,105832.00000,117244.00000,112936.00000,89178.00000,117587.00000,76859.00000,93234.00000,92037.00000,90047.00000
5613,3042534.00000,3022946.00000,3029527.00000,3023258.00000,3012811.00000,3113097.00000,3103866.00000,3169302.00000,3048741.00000,3053474.00000,3060856.00000,3097871.00000,3220178.00000,3088326.00000,3061541.00000,3064513.00000,3089687.00000,3084880.00000,3099547.00000,3130754.00000,3173854.00000,3524199.00000,3567780.00000,3518475.00000,3401350.00000,3339199.00000,3395192.00000,3346254.00000,3300970.00000,3219727.00000,3178245.00000,2924626.00000,3196059.00000,3238767.00000,3274769.00000,3260815.00000,3234361.00000,3178074.00000,3164691.00000,3095936.00000,3028760.00000,2998241.00000,1670109.00000,972541.00000,667443.00000,531836.00000,479710.00000,447387.00000,286607.00000,301100.00000,328234.00000,290918.00000,270606.00000,261626.00000,241238.00000,240823.00000,247310.00000,258309.00000,264094.00000,263932.00000,212905.00000,210717.00000,225683.00000,218890.00000,169738.00000,175685.00000,179471.00000,186051.00000,187700.00000,197088.00000,200716.00000,199524.00000,148850.00000,160708.00000,186624.00000,176216.00000
5614,303988.00000,298744.00000,298831.00000,294611.00000,308532.00000,300994.00000,300190.00000,299572.00000,301596.00000,301974.00000,307219.00000,304776.00000,304243.00000,305937.00000,304957.00000,306810.00000,305627.00000,308235.00000,311578.00000,311817.00000,310980.00000,313267.00000,324741.00000,331096.00000,312739.00000,311920.00000,309389.00000,308258.00000,306951.00000,295259.00000,298990.00000,312152.00000,312690.00000,311613.00000,312799.00000,310937.00000,307367.00000,314345.00000,318415.00000,317909.00000,318221.00000,316524.00000,310499.00000,296678.00000,296831.00000,303098.00000,303181.00000,302755.00000,274989.00000,279695.00000,278017.00000,277601.00000,284573.00000,273409.00000,278201.00000,275830.00000,278961.00000,284599.00000,275975.00000,276284.00000,267043.00000,259767.00000,268249.00000,258001.00000,262248.00000,277360.00000,270265.00000,266789.00000,277376.00000,265351.00000,274303.00000,265957.00000,264104.00000,254626.00000,251756.00000,247746.00000
5615,75153.00000,73345.00000,73347.00000,73392.00000,74033.00000,73382.00000,73939.00000,75336.00000,75665.00000,75618.00000,75528.00000,75218.00000,73495.00000,73218.00000,73108.00000,73523.00000,73422.00000,73943.00000,73961.00000,73315.00000,73454.00000,73200.00000,73163.00000,73755.00000,77986.00000,74364.00000,75131.00000,74735.00000,73887.00000,72509.00000,66632.00000,65798.00000,65312.00000,65600.00000,65316.00000,64536.00000,63058.00000,59570.00000,58102.00000,60199.00000,59960.00000,59852.00000,60694.00000,53895.00000,54629.00000,52658.00000,57062.00000,57491.00000,60706.00000,58420.00000,56380.00000,50190.00000,54582.00000,53606.00000,54853.00000,55219.00000,56026.00000,55145.00000,55313.00000,56246.00000,53983.00000,54496.00000,54665.00000,54731.00000,51224.00000,54893.00000,58322.00000,58715.00000,61338.00000,58924.00000,59379.00000,59535.00000,52633.00000,50533.00000,49085.00000,50205.00000
5616,303905.00000,303254.00000,303077.00000,303058.00000,305068.00000,304818.00000,304272.00000,307664.00000,307706.00000,309587.00000,312616.00000,305283.00000,307886.00000,304656.00000,300016.00000,300316.00000,300337.00000,302943.00000,303899.00000,303790.00000,313609.00000,318404.00000,313317.00000,309307.00000,292535.00000,290676.00000,293497.00000,293201.00000,287958.00000,292248.00000,287340.00000,284868.00000,274719.00000,284933.00000,269724.00000,283465.00000,285862.00000,288687.00000,288878.00000,288690.00000,292839.00000,292640.00000,278123.00000,291761.00000,275568.00000,288511.00000,277275.00000,283883.00000,270638.00000,272306.00000,279619.00000,277632.00000,271000.00000,270313.00000,284893.00000,282950.00000,282141.00000,273969.00000,274913.00000,276618.00000,276596.00000,283439.00000,290160.00000,241483.00000,259663.00000,256117.00000,286492.00000,284244.00000,294841.00000,311660.00000,302855.00000,309810.00000,293371.00000,296773.00000,313081.00000,305203.00000
5617,130152.00000,127734.00000,127452.00000,130931.00000,130852.00000,130575.00000,133063.00000,131512.00000,133555.00000,135367.00000,134825.00000,134293.00000,133976.00000,130351.00000,135817.00000,132157.00000,130348.00000,132487.00000,130739.00000,131827.00000,131790.00000,133443.00000,129206.00000,129012.00000,127318.00000,127821.00000,126784.00000,123639.00000,121136.00000,131555.00000,132456.00000,133192.00000,129392.00000,131775.00000,127223.00000,127122.00000,125536.00000,123036.00000,120253.00000,118496.00000,117213.00000,115162.00000,115062.00000,115526.00000,116621.00000,117134.00000,122017.00000,120155.00000,122585.00000,123691.00000,116554.00000,127558.00000,123470.00000,119953.00000,118185.00000,116996.00000,119628.00000,124347.00000,127823.00000,121848.00000,117867.00000,119033.00000,114148.00000,119258.00000,111036.00000,111945.00000,118596.00000,123040.00000,127572.00000,127360.00000,125517.00000,126710.00000,126810.00000,118969.00000,116014.00000,118634.00000
5619,80434.00000,82772.00000,73201.00000,74670.00000,72093.00000,67914.00000,59060.00000,68590.00000,64653.00000,68151.00000,68838.00000,73654.00000,79643.00000,80182.00000,69704.00000,69576.00000,66014.00000,66284.00000,61524.00000,62243.00000,61052.00000,66393.00000,66808.00000,65997.00000,70746.00000,71316.00000,59622.00000,57308.00000,56634.00000,60151.00000,56471.00000,57175.00000,58019.00000,63013.00000,63660.00000,59004.00000,63051.00000,63869.00000,63052.00000,61132.00000,58407.00000,59726.00000,65141.00000,57464.00000,55802.00000,60819.00000,54191.00000,53039.00000,61909.00000,65949.00000,51647.00000,52732.00000,49587.00000,50905.00000,46201.00000,52475.00000,47627.00000,48545.00000,46952.00000,50308.00000,47950.00000,50220.00000,46616.00000,49109.00000,45566.00000,49536.00000,48358.00000,55762.00000,47360.00000,47456.00000,47980.00000,46456.00000,42016.00000,39242.00000,38383.00000,38305.00000
562,32789.00000,32875.00000,33058.00000,32694.00000,32743.00000,32749.00000,33522.00000,33926.00000,33738.00000,33980.00000,34076.00000,34206.00000,34482.00000,33739.00000,33625.00000,33801.00000,33943.00000,33817.00000,33786.00000,34008.00000,34338.00000,34014.00000,34183.00000,34059.00000,34270.00000,34351.00000,33979.00000,33055.00000,33150.00000,31901.00000,31879.00000,31374.00000,31404.00000,31427.00000,31418.00000,31451.00000,32760.00000,33116.00000,33144.00000,33063.00000,32936.00000,33080.00000,33950.00000,34443.00000,39965.00000,40467.00000,41680.00000,36574.00000,34489.00000,35729.00000,35087.00000,37349.00000,35987.00000,36098.00000,36052.00000,38296.00000,37954.00000,37564.00000,37196.00000,33588.00000,36684.00000,36622.00000,37023.00000,35251.00000,34989.00000,37023.00000,37811.00000,39016.00000,36858.00000,36024.00000,37293.00000,34982.00000,37384.00000,37909.00000,38566.00000,40100.00000
61,868677.00000,894050.00000,892680.00000,894056.00000,892171.00000,866408.00000,842844.00000,871434.00000,900946.00000,898150.00000,903048.00000,884396.00000,867061.00000,905909.00000,911313.00000,914657.00000,906131.00000,879619.00000,845515.00000,878673.00000,910430.00000,914289.00000,929441.00000,909523.00000,850361.00000,911963.00000,895574.00000,883987.00000,877211.00000,843117.00000,809184.00000,822860.00000,843450.00000,840789.00000,851019.00000,820197.00000,781078.00000,822411.00000,820001.00000,822401.00000,811314.00000,786616.00000,761437.00000,802358.00000,822385.00000,824565.00000,801178.00000,784498.00000,805043.00000,821740.00000,808588.00000,808338.00000,810909.00000,786443.00000,729865.00000,747795.00000,804275.00000,805302.00000,811825.00000,794556.00000,787144.00000,810463.00000,811144.00000,786203.00000,811862.00000,800778.00000,755552.00000,798976.00000,819464.00000,824020.00000,863223.00000,839207.00000,797614.00000,806113.00000,800096.00000,817022.00000
6111,502524.00000,503549.00000,503506.00000,505042.00000,502810.00000,497949.00000,488536.00000,491233.00000,497317.00000,498917.00000,497317.00000,496833.00000,501774.00000,502618.00000,501556.00000,500316.00000,499040.00000,497167.00000,484765.00000,492471.00000,493892.00000,494783.00000,494854.00000,497342.00000,496159.00000,496940.00000,496279.00000,483396.00000,484043.00000,484020.00000,464014.00000,455810.00000,454810.00000,453974.00000,452772.00000,451649.00000,444802.00000,444614.00000,446516.00000,446218.00000,447566.00000,446664.00000,433646.00000,440172.00000,443549.00000,445813.00000,439702.00000,435253.00000,443562.00000,435587.00000,437300.00000,442899.00000,442420.00000,435570.00000,408604.00000,407148.00000,434152.00000,442037.00000,445335.00000,443547.00000,447439.00000,455229.00000,453195.00000,446270.00000,451371.00000,448712.00000,417862.00000,427325.00000,444867.00000,450505.00000,460056.00000,448280.00000,449045.00000,444516.00000,442848.00000,453110.00000
6113,288797.00000,312383.00000,310940.00000,311284.00000,311742.00000,290912.00000,279038.00000,304364.00000,324221.00000,320040.00000,326409.00000,308110.00000,285810.00000,323857.00000,330359.00000,334729.00000,327431.00000,302957.00000,280725.00000,310971.00000,336625.00000,338632.00000,353984.00000,331956.00000,280381.00000,341596.00000,325995.00000,328792.00000,321818.00000,288243.00000,274399.00000,294467.00000,316072.00000,315273.00000,326817.00000,297105.00000,266738.00000,308206.00000,304274.00000,307104.00000,294702.00000,270919.00000,258783.00000,294677.00000,311793.00000,311858.00000,288662.00000,277271.00000,294260.00000,316812.00000,300491.00000,288983.00000,289545.00000,273804.00000,253100.00000,273558.00000,295785.00000,289288.00000,293231.00000,276976.00000,268100.00000,283280.00000,286039.00000,269421.00000,285563.00000,278457.00000,266571.00000,300820.00000,299296.00000,298944.00000,329925.00000,319152.00000,274841.00000,288905.00000,285392.00000,290350.00000
6116,77356.00000,78118.00000,78234.00000,77730.00000,77619.00000,77547.00000,75270.00000,75837.00000,79408.00000,79193.00000,79322.00000,79453.00000,79477.00000,79434.00000,79398.00000,79612.00000,79660.00000,79495.00000,80025.00000,75231.00000,79913.00000,80874.00000,80603.00000,80225.00000,73821.00000,73427.00000,73300.00000,71799.00000,71350.00000,70854.00000,70771.00000,72583.00000,72568.00000,71542.00000,71430.00000,71443.00000,69538.00000,69591.00000,69211.00000,69079.00000,69046.00000,69033.00000,69008.00000,67509.00000,67043.00000,66894.00000,72814.00000,71974.00000,67221.00000,69341.00000,70797.00000,76456.00000,78944.00000,77069.00000,68161.00000,67089.00000,74338.00000,73977.00000,73259.00000,74033.00000,71605.00000,71954.00000,71910.00000,70512.00000,74928.00000,73609.00000,71119.00000,70831.00000,75301.00000,74571.00000,73242.00000,71775.00000,73728.00000,72692.00000,71856.00000,73562.00000
62,599700.93640,598674.04270,603656.97340,603928.96680,604066.00680,602386.01050,601637.02480,602800.99780,601603.02230,604983.01220,603231.01940,600912.05640,603327.97960,602821.02540,604037.04860,603707.02150,606019.04780,605834.00140,608175.98420,609185.94950,607880.98640,606445.97140,606891.01660,604974.96440,607806.98940,609002.96330,610246.06000,604366.06680,604834.05000,606813.96580,606833.04740,608846.03960,608516.05450,609400.98420,609211.03450,608827.99380,600970.99950,601530.97230,600198.97150,600760.98940,600278.00810,599773.97160,606621.97960,612947.01700,613022.99610,600104.99460,602516.94200,595982.99350,578158.97900,586074.97220,586044.98260,592532.02910,595270.99280,591372.00650,596084.95900,596644.96560,596331.01680,599418.97750,602612.98080,601973.99320,598465.97050,602001.94270,600596.96270,594064.02970,599279.94170,591622.92470,593405.08740,589317.91400,589136.02440,593980.99390,591015.11590,591201.97460,605250.98640,617075.90160,609704.96020,606928.97410
6211,126899.00000,126923.00000,126853.00000,126863.00000,126954.00000,126869.00000,126907.00000,126852.00000,126785.00000,126754.00000,127087.00000,127091.00000,127472.00000,127198.00000,127554.00000,127633.00000,127628.00000,127456.00000,128795.00000,128783.00000,128702.00000,128806.00000,128806.00000,128862.00000,128636.00000,128636.00000,128816.00000,128837.00000,128488.00000,128434.00000,128328.00000,129550.00000,129384.00000,129474.00000,129472.00000,129607.00000,128433.00000,128377.00000,128410.00000,128789.00000,128582.00000,127395.00000,127506.00000,127607.00000,127546.00000,127548.00000,127929.00000,126372.00000,128861.00000,122886.00000,125719.00000,127643.00000,128484.00000,125484.00000,130399.00000,128192.00000,129376.00000,131570.00000,130754.00000,132461.00000,131587.00000,130694.00000,129803.00000,130609.00000,127840.00000,127810.00000,128771.00000,128536.00000,128494.00000,126918.00000,127644.00000,126455.00000,133428.00000,135835.00000,133431.00000,133696.00000
6212,101107.00000,101105.00000,101106.00000,101077.00000,101141.00000,101143.00000,100081.00000,100430.00000,101096.00000,101126.00000,100873.00000,100875.00000,101031.00000,101904.00000,101861.00000,101925.00000,102875.00000,101084.00000,100909.00000,101621.00000,101872.00000,101029.00000,100979.00000,100976.00000,100888.00000,102238.00000,101022.00000,99007.00000,99193.00000,98345.00000,100764.00000,100253.00000,100712.00000,100630.00000,101390.00000,100620.00000,100427.00000,101699.00000,101186.00000,100605.00000,101315.00000,101303.00000,101175.00000,101335.00000,101362.00000,101396.00000,101475.00000,101468.00000,95709.00000,99215.00000,98596.00000,101092.00000,102351.00000,103162.00000,100615.00000,106205.00000,103309.00000,101176.00000,104786.00000,104321.00000,102890.00000,104898.00000,105079.00000,104263.00000,108186.00000,102239.00000,99298.00000,98852.00000,98777.00000,99921.00000,98783.00000,99164.00000,104889.00000,106616.00000,104689.00000,104923.00000
6213,59172.00000,58739.00000,58740.00000,58762.00000,58697.00000,58328.00000,58333.00000,58706.00000,58570.00000,59602.00000,58832.00000,58821.00000,58544.00000,58512.00000,58796.00000,58749.00000,58475.00000,58105.00000,58483.00000,58068.00000,57708.00000,57779.00000,58159.00000,58151.00000,58201.00000,58161.00000,58172.00000,57364.00000,57248.00000,57346.00000,57347.00000,56925.00000,57548.00000,57558.00000,57181.00000,57182.00000,57190.00000,57264.00000,56928.00000,56936.00000,56940.00000,56929.00000,56870.00000,56839.00000,56965.00000,56956.00000,60008.00000,59905.00000,55525.00000,56230.00000,55809.00000,57658.00000,56355.00000,55819.00000,56583.00000,55524.00000,53678.00000,55906.00000,53831.00000,54355.00000,54072.00000,54624.00000,54968.00000,54006.00000,53825.00000,54830.00000,57680.00000,57044.00000,57769.00000,58188.00000,58425.00000,57672.00000,57582.00000,58160.00000,57599.00000,56462.00000
6214,6256.93640,6296.04270,6230.97340,6244.96680,6300.00680,6274.01050,6311.02480,6264.99780,6215.02230,6184.01220,6331.01940,6353.05640,6346.97960,6281.02540,6411.04860,6462.02150,6423.04780,6315.00140,6695.98420,6727.94950,6646.98640,6698.97140,6701.01660,6758.96440,6693.98940,6697.96330,6798.06000,6828.06680,6649.05000,6624.96580,6532.04740,6826.03960,6737.05450,6805.98420,6794.03450,6878.99380,6586.99950,6553.97230,6590.97150,6652.98940,6562.00810,6236.97160,6300.97960,6355.01700,6294.99610,6347.99460,6145.94200,5813.99350,5677.97900,5675.97220,5568.98260,6244.02910,6377.99280,6365.00650,6364.95900,6307.96560,6303.01680,6462.97750,6418.98080,6056.99320,6156.97050,6189.94270,6153.96270,6045.02970,6302.94170,5717.92470,5713.08740,6200.91400,6285.02440,6620.99390,6443.11590,6510.97460,6189.98640,6060.90160,5852.96020,5359.97410
6215,104737.00000,101575.00000,102467.00000,102776.00000,102849.00000,104380.00000,104988.00000,105688.00000,103633.00000,104969.00000,103871.00000,102061.00000,101036.00000,99721.00000,100641.00000,100728.00000,102325.00000,102192.00000,104001.00000,105696.00000,104246.00000,106343.00000,105438.00000,103343.00000,104323.00000,103056.00000,104523.00000,104107.00000,104231.00000,106276.00000,106037.00000,107764.00000,106102.00000,107376.00000,106287.00000,106027.00000,103513.00000,102046.00000,101960.00000,102796.00000,102257.00000,102981.00000,110806.00000,113045.00000,111776.00000,100474.00000,92677.00000,92845.00000,80917.00000,85692.00000,83598.00000,85643.00000,86216.00000,85062.00000,86044.00000,84406.00000,86232.00000,83560.00000,86064.00000,85439.00000,83616.00000,84672.00000,84230.00000,83631.00000,80317.00000,82189.00000,81661.00000,78141.00000,78774.00000,77879.00000,78878.00000,74216.00000,78421.00000,81019.00000,81680.00000,80367.00000
6221,108820.00000,111257.00000,115450.00000,115261.00000,115017.00000,113092.00000,113662.00000,112994.00000,113011.00000,113857.00000,113889.00000,113365.00000,116679.00000,116979.00000,116387.00000,115906.00000,115961.00000,118272.00000,118052.00000,116141.00000,116211.00000,113115.00000,114133.00000,114116.00000,116341.00000,117353.00000,117908.00000,117047.00000,117367.00000,117940.00000,118068.00000,118530.00000,119018.00000,118567.00000,119142.00000,119301.00000,116561.00000,117093.00000,116736.00000,116560.00000,116276.00000,116679.00000,116698.00000,119378.00000,119627.00000,117841.00000,123370.00000,118681.00000,124257.00000,129687.00000,129398.00000,126378.00000,127652.00000,125767.00000,125734.00000,124739.00000,125713.00000,127940.00000,125770.00000,125216.00000,127872.00000,129136.00000,128582.00000,124848.00000,129496.00000,129912.00000,129439.00000,129105.00000,126973.00000,134001.00000,130977.00000,137877.00000,136235.00000,136851.00000,136263.00000,135859.00000
6223,27972.00000,27813.00000,27844.00000,27947.00000,28153.00000,28228.00000,28171.00000,28587.00000,28060.00000,28205.00000,28179.00000,28166.00000,28029.00000,28044.00000,28205.00000,28324.00000,28372.00000,28460.00000,28475.00000,28507.00000,28536.00000,28676.00000,28696.00000,28790.00000,28735.00000,28955.00000,29112.00000,28675.00000,28935.00000,29124.00000,29142.00000,29307.00000,29366.00000,29555.00000,29574.00000,29844.00000,29794.00000,30042.00000,29930.00000,29953.00000,29887.00000,29792.00000,30105.00000,30742.00000,31283.00000,31371.00000,30733.00000,31021.00000,32221.00000,31771.00000,31792.00000,31754.00000,32141.00000,31360.00000,31171.00000,31784.00000,31499.00000,31669.00000,31708.00000,31549.00000,31055.00000,31112.00000,31503.00000,31915.00000,31531.00000,31045.00000,31367.00000,31113.00000,32019.00000,31282.00000,31245.00000,31180.00000,30640.00000,31149.00000,30577.00000,29800.00000
